Cell,age
Samp42_bcEFPS,20wk
Samp42_bcETEG,20wk
Samp42_bcBPKS,20wk
Samp42_bcFGYE,20wk
Samp42_bcDAAZ,20wk
Samp42_bcGBGY,20wk
Samp42_bcIFXL,20wk
Samp42_bcFFRK,20wk
Samp42_bcHSWM,20wk
Samp42_bcDOUO,20wk
Samp42_bcGMAD,20wk
Samp42_bcHUYH,20wk
Samp42_bcCXKU,20wk
Samp42_bcBWRC,20wk
Samp42_bcIGWV,20wk
Samp42_bcARHV,20wk
Samp42_bcGNIC,20wk
Samp42_bcFMJU,20wk
Samp42_bcHFLA,20wk
Samp42_bcHLSH,20wk
Samp42_bcFGQN,20wk
Samp42_bcDZAC,20wk
Samp42_bcEWGQ,20wk
Samp42_bcDCRV,20wk
Samp42_bcGCQP,20wk
Samp42_bcFKXU,20wk
Samp42_bcAKSZ,20wk
Samp42_bcGSWD,20wk
Samp42_bcHFGN,20wk
Samp42_bcBKAM,20wk
Samp42_bcFMOJ,20wk
Samp42_bcBFTN,20wk
Samp42_bcCOUX,20wk
Samp42_bcBRQN,20wk
Samp42_bcEKXW,20wk
Samp42_bcHBPF,20wk
Samp42_bcGDEX,20wk
Samp42_bcEEUR,20wk
Samp42_bcACRC,20wk
Samp42_bcAUQY,20wk
Samp42_bcEMAN,20wk
Samp42_bcHFJT,20wk
Samp42_bcEWRO,20wk
Samp42_bcEKOE,20wk
Samp42_bcHQDW,20wk
Samp42_bcCZPW,20wk
Samp42_bcEOVH,20wk
Samp42_bcCEHN,20wk
Samp42_bcFPYL,20wk
Samp42_bcGKBW,20wk
Samp42_bcBNYX,20wk
Samp42_bcDMCT,20wk
Samp42_bcEDWP,20wk
Samp42_bcHYGN,20wk
Samp42_bcFFYQ,20wk
Samp42_bcGSSD,20wk
Samp42_bcAAEL,20wk
Samp42_bcDKYQ,20wk
Samp42_bcAPEJ,20wk
Samp42_bcABVC,20wk
Samp42_bcEHLD,20wk
Samp42_bcEMFE,20wk
Samp42_bcCRYO,20wk
Samp42_bcHCTW,20wk
Samp42_bcAXQV,20wk
Samp42_bcEVCD,20wk
Samp42_bcEPLL,20wk
Samp42_bcGLDJ,20wk
Samp42_bcBGMC,20wk
Samp42_bcGJYW,20wk
Samp42_bcHRMG,20wk
Samp42_bcFKKG,20wk
Samp42_bcHGCW,20wk
Samp42_bcDCES,20wk
Samp42_bcHAZY,20wk
Samp42_bcHEKO,20wk
Samp42_bcGAZI,20wk
Samp42_bcGULN,20wk
Samp42_bcCOEW,20wk
Samp42_bcADUA,20wk
Samp42_bcGEOJ,20wk
Samp42_bcFWRY,20wk
Samp42_bcBNIA,20wk
Samp42_bcEWHC,20wk
Samp42_bcFAJZ,20wk
Samp42_bcAJBM,20wk
Samp42_bcAGLP,20wk
Samp42_bcGFPO,20wk
Samp42_bcCFGZ,20wk
Samp42_bcFRBT,20wk
Samp42_bcCMSK,20wk
Samp42_bcEEWP,20wk
Samp42_bcBVNI,20wk
Samp42_bcFSYC,20wk
Samp42_bcEEGT,20wk
Samp42_bcIDLQ,20wk
Samp42_bcBMQW,20wk
Samp42_bcGKQX,20wk
Samp42_bcEMIW,20wk
Samp42_bcBIHP,20wk
Samp42_bcGWYL,20wk
Samp42_bcIGBT,20wk
Samp42_bcEYIF,20wk
Samp42_bcBVPY,20wk
Samp42_bcBPRE,20wk
Samp42_bcHGXC,20wk
Samp42_bcHELZ,20wk
Samp42_bcHXVU,20wk
Samp42_bcFVVS,20wk
Samp42_bcFZDB,20wk
Samp42_bcEZKU,20wk
Samp42_bcCMTF,20wk
Samp42_bcHTMX,20wk
Samp42_bcGHSE,20wk
Samp42_bcDLDZ,20wk
Samp42_bcHZFP,20wk
Samp42_bcAHPK,20wk
Samp42_bcAJZY,20wk
Samp42_bcAJUY,20wk
Samp42_bcFVHN,20wk
Samp42_bcHJNU,20wk
Samp42_bcCIFL,20wk
Samp42_bcGXOT,20wk
Samp42_bcBXQV,20wk
Samp42_bcFAMJ,20wk
Samp42_bcIEYB,20wk
Samp42_bcCRTH,20wk
Samp42_bcFNBK,20wk
Samp42_bcFZUQ,20wk
Samp42_bcELJM,20wk
Samp42_bcCYXU,20wk
Samp42_bcGOVD,20wk
Samp42_bcHNOI,20wk
Samp42_bcEVLN,20wk
Samp42_bcGVRB,20wk
Samp42_bcENXD,20wk
Samp42_bcHWUU,20wk
Samp42_bcBMBR,20wk
Samp42_bcBOTC,20wk
Samp42_bcHXTL,20wk
Samp42_bcAIMG,20wk
Samp42_bcEICS,20wk
Samp42_bcBJDG,20wk
Samp42_bcHIHN,20wk
Samp42_bcBKSA,20wk
Samp42_bcGAID,20wk
Samp42_bcAOWG,20wk
Samp42_bcBWRA,20wk
Samp42_bcFVNF,20wk
Samp42_bcHXAM,20wk
Samp42_bcBQZS,20wk
Samp42_bcCVYV,20wk
Samp42_bcGMEI,20wk
Samp42_bcEOTB,20wk
Samp42_bcBJPR,20wk
Samp42_bcHNBB,20wk
Samp42_bcHTTA,20wk
Samp42_bcFIFF,20wk
Samp42_bcBAPD,20wk
Samp42_bcDVVD,20wk
Samp42_bcBVSQ,20wk
Samp42_bcHMCD,20wk
Samp42_bcFOBP,20wk
Samp42_bcESYN,20wk
Samp42_bcEZAA,20wk
Samp42_bcDUSU,20wk
Samp42_bcAVXN,20wk
Samp42_bcAVAF,20wk
Samp42_bcAJKT,20wk
Samp42_bcFJXI,20wk
Samp42_bcDDGY,20wk
Samp42_bcERJN,20wk
Samp42_bcCQDJ,20wk
Samp42_bcIFZS,20wk
Samp42_bcEXYB,20wk
Samp42_bcHGEA,20wk
Samp42_bcCSXI,20wk
Samp42_bcFNJL,20wk
Samp42_bcBHWY,20wk
Samp42_bcENDM,20wk
Samp42_bcALLD,20wk
Samp42_bcBBUA,20wk
Samp42_bcDKNB,20wk
Samp42_bcBITJ,20wk
Samp42_bcHUTA,20wk
Samp42_bcGHVJ,20wk
Samp42_bcEIGM,20wk
Samp42_bcDXIS,20wk
Samp42_bcGXSB,20wk
Samp42_bcDEVJ,20wk
Samp42_bcFBIX,20wk
Samp42_bcCDTD,20wk
Samp42_bcHLVY,20wk
Samp42_bcBNJM,20wk
Samp42_bcHFRB,20wk
Samp42_bcCMSY,20wk
Samp42_bcFLDG,20wk
Samp42_bcFEWB,20wk
Samp42_bcGFYK,20wk
Samp42_bcAWGP,20wk
Samp42_bcIFKX,20wk
Samp42_bcDVVW,20wk
Samp42_bcFDQM,20wk
Samp42_bcCEJO,20wk
Samp42_bcBZKV,20wk
Samp42_bcFPHR,20wk
Samp42_bcCUZV,20wk
Samp42_bcICMX,20wk
Samp42_bcGXIH,20wk
Samp42_bcENEK,20wk
Samp42_bcGPCX,20wk
Samp42_bcBNHN,20wk
Samp42_bcHRKV,20wk
Samp42_bcHCKL,20wk
Samp42_bcFQJC,20wk
Samp42_bcFFGG,20wk
Samp42_bcCNSE,20wk
Samp42_bcBECD,20wk
Samp42_bcDZOU,20wk
Samp42_bcBLVE,20wk
Samp42_bcGNQJ,20wk
Samp42_bcHXXR,20wk
Samp42_bcFOXQ,20wk
Samp42_bcASQX,20wk
Samp42_bcACED,20wk
Samp42_bcEAVI,20wk
Samp42_bcGMDJ,20wk
Samp42_bcEJGZ,20wk
Samp42_bcGWNW,20wk
Samp42_bcHSXC,20wk
Samp42_bcBQTS,20wk
Samp42_bcEADM,20wk
Samp42_bcGUQA,20wk
Samp42_bcFGJR,20wk
Samp42_bcBFLR,20wk
Samp42_bcCBIG,20wk
Samp42_bcGOPC,20wk
Samp42_bcBGSX,20wk
Samp42_bcFNUC,20wk
Samp42_bcBPBH,20wk
Samp42_bcASXB,20wk
Samp42_bcCUQN,20wk
Samp42_bcEWDR,20wk
Samp42_bcHFGD,20wk
Samp42_bcFPJQ,20wk
Samp42_bcETSN,20wk
Samp42_bcDFML,20wk
Samp42_bcFJSR,20wk
Samp42_bcDRUD,20wk
Samp42_bcFTZK,20wk
Samp42_bcHJPC,20wk
Samp42_bcCLAU,20wk
Samp42_bcCPJG,20wk
Samp42_bcGRDA,20wk
Samp42_bcEUQI,20wk
Samp42_bcFVMS,20wk
Samp42_bcBLHU,20wk
Samp42_bcDNZK,20wk
Samp42_bcFHBG,20wk
Samp42_bcFZOM,20wk
Samp42_bcANUJ,20wk
Samp42_bcCCHH,20wk
Samp42_bcDSHN,20wk
Samp42_bcFHKE,20wk
Samp42_bcEHRD,20wk
Samp42_bcBZTX,20wk
Samp42_bcEXUB,20wk
Samp42_bcBLMB,20wk
Samp42_bcGFEZ,20wk
Samp42_bcHSNO,20wk
Samp42_bcESPH,20wk
Samp42_bcHMGO,20wk
Samp42_bcCZUC,20wk
Samp42_bcCVMV,20wk
Samp42_bcACEL,20wk
Samp42_bcGITM,20wk
Samp42_bcAEST,20wk
Samp42_bcGCCB,20wk
Samp42_bcFXZX,20wk
Samp42_bcDZDV,20wk
Samp42_bcFVKL,20wk
Samp42_bcAHPU,20wk
Samp42_bcIBQW,20wk
Samp42_bcBEFT,20wk
Samp42_bcGMLD,20wk
Samp42_bcAEDX,20wk
Samp42_bcHGEX,20wk
Samp42_bcBABL,20wk
Samp42_bcEENH,20wk
Samp42_bcIACH,20wk
Samp42_bcIEBP,20wk
Samp42_bcBOJT,20wk
Samp42_bcAISR,20wk
Samp42_bcDZPX,20wk
Samp42_bcETIQ,20wk
Samp42_bcBVNS,20wk
Samp42_bcBGGM,20wk
Samp42_bcGCWG,20wk
Samp42_bcEGJT,20wk
Samp42_bcHMJM,20wk
Samp42_bcDFMF,20wk
Samp42_bcIDWK,20wk
Samp42_bcCLXG,20wk
Samp42_bcBLUQ,20wk
Samp42_bcBJWM,20wk
Samp42_bcHQVG,20wk
Samp42_bcFBOT,20wk
Samp42_bcBNFS,20wk
Samp42_bcCNTX,20wk
Samp42_bcDWTC,20wk
Samp42_bcGUPB,20wk
Samp42_bcEJYY,20wk
Samp42_bcHMUZ,20wk
Samp42_bcAYBJ,20wk
Samp42_bcIBFJ,20wk
Samp42_bcEZYS,20wk
Samp42_bcBHHX,20wk
Samp42_bcBVWP,20wk
Samp42_bcEEQF,20wk
Samp42_bcCYIK,20wk
Samp42_bcIEFJ,20wk
Samp42_bcGAPO,20wk
Samp42_bcEULF,20wk
Samp42_bcEPJE,20wk
Samp42_bcFTIP,20wk
Samp42_bcCWAM,20wk
Samp42_bcEMVG,20wk
Samp42_bcBMJN,20wk
Samp42_bcBFYZ,20wk
Samp42_bcAGUP,20wk
Samp42_bcIJZF,20wk
Samp42_bcIBAG,20wk
Samp42_bcDFKF,20wk
Samp42_bcDXHQ,20wk
Samp42_bcAUYE,20wk
Samp42_bcBDPT,20wk
Samp42_bcCVCQ,20wk
Samp42_bcAXLO,20wk
Samp42_bcFPIB,20wk
Samp42_bcAHGQ,20wk
Samp42_bcBQRI,20wk
Samp42_bcAGYM,20wk
Samp42_bcGPCD,20wk
Samp42_bcHQYN,20wk
Samp42_bcFCRQ,20wk
Samp42_bcHPVP,20wk
Samp42_bcAKGV,20wk
Samp42_bcBWMA,20wk
Samp42_bcFXXG,20wk
Samp42_bcAFMT,20wk
Samp42_bcCYFX,20wk
Samp42_bcDZTI,20wk
Samp42_bcAWYC,20wk
Samp42_bcDEVL,20wk
Samp42_bcDLIC,20wk
Samp42_bcEZLH,20wk
Samp42_bcDUAX,20wk
Samp42_bcERNX,20wk
Samp42_bcHASE,20wk
Samp42_bcEVLA,20wk
Samp42_bcHFLN,20wk
Samp42_bcDAGE,20wk
Samp42_bcGRPI,20wk
Samp42_bcACIJ,20wk
Samp42_bcBWQO,20wk
Samp42_bcEUUU,20wk
Samp42_bcGJBU,20wk
Samp42_bcGVAT,20wk
Samp42_bcFQLB,20wk
Samp42_bcFQEK,20wk
Samp42_bcDKYW,20wk
Samp42_bcFOJT,20wk
Samp42_bcBXHU,20wk
Samp42_bcBWUA,20wk
Samp42_bcHWVY,20wk
Samp42_bcIFPR,20wk
Samp42_bcHUUD,20wk
Samp42_bcEMTU,20wk
Samp42_bcCSMC,20wk
Samp42_bcBTSJ,20wk
Samp42_bcEQNQ,20wk
Samp42_bcCWNO,20wk
Samp42_bcIGPD,20wk
Samp42_bcFVNA,20wk
Samp42_bcFVHL,20wk
Samp42_bcHNUY,20wk
Samp42_bcFTJI,20wk
Samp42_bcEHGV,20wk
Samp42_bcGKZE,20wk
Samp42_bcCYXJ,20wk
Samp42_bcHNQO,20wk
Samp42_bcAFGH,20wk
Samp42_bcIGTD,20wk
Samp42_bcHWHW,20wk
Samp42_bcFOJL,20wk
Samp42_bcBVBP,20wk
Samp42_bcFJOO,20wk
Samp42_bcHDVW,20wk
Samp42_bcBJBB,20wk
Samp42_bcEILC,20wk
Samp42_bcHTXO,20wk
Samp42_bcIDDH,20wk
Samp42_bcFTHQ,20wk
Samp42_bcGCLW,20wk
Samp42_bcEEGJ,20wk
Samp42_bcBIQC,20wk
Samp42_bcGSYV,20wk
Samp42_bcCTKK,20wk
Samp42_bcHINH,20wk
Samp42_bcGRGR,20wk
Samp42_bcFZGU,20wk
Samp42_bcCKQY,20wk
Samp42_bcBJBG,20wk
Samp42_bcFHGH,20wk
Samp42_bcFPBQ,20wk
Samp42_bcAFXC,20wk
Samp42_bcDIIV,20wk
Samp42_bcICHF,20wk
Samp42_bcCXLC,20wk
Samp42_bcFGZY,20wk
Samp42_bcHRCT,20wk
Samp42_bcGKQG,20wk
Samp42_bcHTCE,20wk
Samp42_bcGQMW,20wk
Samp42_bcGYAK,20wk
Samp42_bcFFZJ,20wk
Samp42_bcHYRJ,20wk
Samp42_bcHQBF,20wk
Samp42_bcHKZG,20wk
Samp42_bcBXGS,20wk
Samp42_bcCSFR,20wk
Samp42_bcIBYW,20wk
Samp42_bcIDKT,20wk
Samp42_bcFWIB,20wk
Samp42_bcBUVZ,20wk
Samp42_bcDQCI,20wk
Samp42_bcFTWN,20wk
Samp42_bcFEOV,20wk
Samp42_bcBONS,20wk
Samp42_bcFMKG,20wk
Samp42_bcCSFO,20wk
Samp42_bcAZFR,20wk
Samp42_bcGBJC,20wk
Samp42_bcABVN,20wk
Samp42_bcGBUG,20wk
Samp42_bcAQJK,20wk
Samp42_bcHJAS,20wk
Samp42_bcCYMK,20wk
Samp42_bcHULG,20wk
Samp42_bcBXAJ,20wk
Samp42_bcARVT,20wk
Samp42_bcGJDR,20wk
Samp42_bcFQCM,20wk
Samp42_bcEAMT,20wk
Samp42_bcFWPE,20wk
Samp42_bcBEGU,20wk
Samp42_bcHHGL,20wk
Samp42_bcFPIU,20wk
Samp42_bcHCBK,20wk
Samp42_bcBXHL,20wk
Samp42_bcDWLC,20wk
Samp42_bcGLWH,20wk
Samp42_bcIDHY,20wk
Samp42_bcGEPC,20wk
Samp42_bcBCRF,20wk
Samp42_bcDRGG,20wk
Samp42_bcEMHA,20wk
Samp42_bcECVW,20wk
Samp42_bcICCS,20wk
Samp42_bcIGJA,20wk
Samp42_bcBIZS,20wk
Samp42_bcBMUS,20wk
Samp42_bcAVEF,20wk
Samp42_bcIGDL,20wk
Samp42_bcFTHW,20wk
Samp42_bcFTBU,20wk
Samp42_bcBKMJ,20wk
Samp42_bcFDWG,20wk
Samp42_bcCPDZ,20wk
Samp42_bcFOKK,20wk
Samp42_bcHLXF,20wk
Samp42_bcENDW,20wk
Samp42_bcGGGF,20wk
Samp42_bcHQAO,20wk
Samp42_bcGNBF,20wk
Samp42_bcCKXE,20wk
Samp42_bcAVYK,20wk
Samp42_bcAZPP,20wk
Samp42_bcCKYW,20wk
Samp42_bcBLNA,20wk
Samp42_bcBKOC,20wk
Samp42_bcAYPR,20wk
Samp42_bcAPEE,20wk
Samp42_bcIBCX,20wk
Samp42_bcAFNB,20wk
Samp42_bcDIZL,20wk
Samp42_bcBEMK,20wk
Samp42_bcCAAI,20wk
Samp42_bcGAWQ,20wk
Samp42_bcAMVQ,20wk
Samp42_bcIACB,20wk
Samp42_bcCCND,20wk
Samp42_bcGWRZ,20wk
Samp42_bcHALC,20wk
Samp42_bcAZSV,20wk
Samp42_bcENVB,20wk
Samp42_bcESFJ,20wk
Samp42_bcCMBG,20wk
Samp42_bcEOKS,20wk
Samp42_bcBFQL,20wk
Samp42_bcIBKZ,20wk
Samp42_bcHKXM,20wk
Samp42_bcDJJR,20wk
Samp42_bcDMNE,20wk
Samp42_bcCQYY,20wk
Samp42_bcIJCT,20wk
Samp42_bcGMXF,20wk
Samp42_bcACXF,20wk
Samp42_bcBKTM,20wk
Samp42_bcIFDW,20wk
Samp42_bcDYDP,20wk
Samp42_bcEUKW,20wk
Samp42_bcHFBQ,20wk
Samp42_bcBXDH,20wk
Samp42_bcDUAC,20wk
Samp42_bcEQOZ,20wk
Samp42_bcAAMT,20wk
Samp42_bcCFOX,20wk
Samp42_bcAARO,20wk
Samp42_bcAPVJ,20wk
Samp42_bcHLKY,20wk
Samp42_bcFXPM,20wk
Samp42_bcEMEO,20wk
Samp42_bcGXTL,20wk
Samp42_bcESIX,20wk
Samp42_bcEKBA,20wk
Samp42_bcCZDJ,20wk
Samp42_bcACVD,20wk
Samp42_bcCLEW,20wk
Samp42_bcDDBT,20wk
Samp42_bcIDJC,20wk
Samp42_bcARMI,20wk
Samp42_bcGVCS,20wk
Samp42_bcGNKW,20wk
Samp42_bcDFYR,20wk
Samp42_bcBQGN,20wk
Samp42_bcANFR,20wk
Samp42_bcFPXE,20wk
Samp42_bcAVEM,20wk
Samp42_bcIEJH,20wk
Samp42_bcHAEI,20wk
Samp42_bcIBRO,20wk
Samp42_bcFPEV,20wk
Samp42_bcAJRE,20wk
Samp42_bcFPZC,20wk
Samp42_bcCAGA,20wk
Samp42_bcHCZY,20wk
Samp42_bcEUGZ,20wk
Samp42_bcAYLV,20wk
Samp42_bcBLQP,20wk
Samp42_bcHQQP,20wk
Samp42_bcGHRO,20wk
Samp42_bcBKOB,20wk
Samp42_bcBGLF,20wk
Samp42_bcENTH,20wk
Samp42_bcHYJI,20wk
Samp42_bcHPXY,20wk
Samp42_bcFNWG,20wk
Samp42_bcAUDT,20wk
Samp42_bcAIPT,20wk
Samp42_bcFLVG,20wk
Samp42_bcDNGN,20wk
Samp42_bcGRFQ,20wk
Samp42_bcDRWQ,20wk
Samp42_bcAPWE,20wk
Samp42_bcDJUD,20wk
Samp42_bcHJEG,20wk
Samp42_bcBRIR,20wk
Samp42_bcDHHA,20wk
Samp42_bcFUQU,20wk
Samp42_bcGAFH,20wk
Samp42_bcIHYS,20wk
Samp42_bcGDCY,20wk
Samp42_bcDIRJ,20wk
Samp42_bcEAIA,20wk
Samp42_bcDUCY,20wk
Samp42_bcGPVS,20wk
Samp42_bcBIDF,20wk
Samp42_bcDBOR,20wk
Samp42_bcFKRM,20wk
Samp42_bcCKGU,20wk
Samp42_bcICER,20wk
Samp42_bcEJYZ,20wk
Samp42_bcARLQ,20wk
Samp42_bcHVBJ,20wk
Samp42_bcHWBC,20wk
Samp42_bcDMJW,20wk
Samp42_bcCVTR,20wk
Samp42_bcDZDZ,20wk
Samp42_bcBFYT,20wk
Samp42_bcALVI,20wk
Samp42_bcEGCB,20wk
Samp42_bcAUOA,20wk
Samp42_bcHEMR,20wk
Samp42_bcFCAM,20wk
Samp42_bcHCFB,20wk
Samp42_bcHZQC,20wk
Samp42_bcEDED,20wk
Samp42_bcFLVY,20wk
Samp42_bcHRMA,20wk
Samp42_bcCIRL,20wk
Samp42_bcAKTF,20wk
Samp42_bcIAVK,20wk
Samp42_bcDNKK,20wk
Samp42_bcGFRR,20wk
Samp42_bcANNN,20wk
Samp42_bcFSUN,20wk
Samp42_bcDKSV,20wk
Samp42_bcDODU,20wk
Samp42_bcBTSZ,20wk
Samp42_bcEOWR,20wk
Samp42_bcDTCP,20wk
Samp42_bcBOLG,20wk
Samp42_bcIDNR,20wk
Samp42_bcATLH,20wk
Samp42_bcCVIT,20wk
Samp42_bcIJYL,20wk
Samp42_bcBEJW,20wk
Samp42_bcCOPA,20wk
Samp42_bcIBMZ,20wk
Samp42_bcAVGE,20wk
Samp42_bcFDVO,20wk
Samp42_bcIJWH,20wk
Samp42_bcGJQJ,20wk
Samp42_bcHDFG,20wk
Samp42_bcAMMC,20wk
Samp42_bcIAJP,20wk
Samp42_bcDLVQ,20wk
Samp42_bcGVCG,20wk
Samp42_bcCSPR,20wk
Samp42_bcGRNC,20wk
Samp42_bcBCOE,20wk
Samp42_bcFUSM,20wk
Samp42_bcFOPP,20wk
Samp42_bcHRTW,20wk
Samp42_bcHHNH,20wk
Samp42_bcCWFV,20wk
Samp42_bcFXIE,20wk
Samp42_bcBINN,20wk
Samp42_bcBCRY,20wk
Samp42_bcHLDJ,20wk
Samp42_bcHEFH,20wk
Samp42_bcEDVK,20wk
Samp42_bcHIOT,20wk
Samp42_bcHWFI,20wk
Samp42_bcERXJ,20wk
Samp42_bcBTQK,20wk
Samp42_bcBYUV,20wk
Samp42_bcCJQW,20wk
Samp42_bcDUBL,20wk
Samp42_bcBMYS,20wk
Samp42_bcBSAX,20wk
Samp42_bcABPZ,20wk
Samp42_bcCDHS,20wk
Samp42_bcFXNF,20wk
Samp42_bcEGAT,20wk
Samp42_bcAVNY,20wk
Samp42_bcDFNV,20wk
Samp42_bcCPJE,20wk
Samp42_bcAUWT,20wk
Samp42_bcBBQI,20wk
Samp42_bcBBJF,20wk
Samp42_bcHDEH,20wk
Samp42_bcEQDS,20wk
Samp42_bcCPJS,20wk
Samp42_bcAPLJ,20wk
Samp42_bcCZXC,20wk
Samp42_bcIJMM,20wk
Samp42_bcHMYE,20wk
Samp42_bcCICH,20wk
Samp42_bcAYDJ,20wk
Samp42_bcBTGD,20wk
Samp42_bcFPAC,20wk
Samp42_bcDHTP,20wk
Samp42_bcELQB,20wk
Samp42_bcGZVE,20wk
Samp42_bcDGBD,20wk
Samp42_bcGWOZ,20wk
Samp42_bcGCQZ,20wk
Samp42_bcFLYY,20wk
Samp42_bcARQB,20wk
Samp42_bcGLVQ,20wk
Samp42_bcAFWU,20wk
Samp42_bcCVRP,20wk
Samp42_bcHTJQ,20wk
Samp42_bcECNM,20wk
Samp42_bcIAAE,20wk
Samp42_bcBDYB,20wk
Samp42_bcCLRN,20wk
Samp42_bcFPOV,20wk
Samp42_bcCGQJ,20wk
Samp42_bcIDZB,20wk
Samp42_bcAWDQ,20wk
Samp42_bcIECV,20wk
Samp42_bcALHG,20wk
Samp42_bcDLLD,20wk
Samp42_bcGJNO,20wk
Samp42_bcFZHI,20wk
Samp42_bcFSXO,20wk
Samp42_bcFAOA,20wk
Samp42_bcBYNX,20wk
Samp42_bcCHJF,20wk
Samp42_bcEKWT,20wk
Samp42_bcGLRC,20wk
Samp42_bcGWDH,20wk
Samp42_bcCRDP,20wk
Samp42_bcHSBR,20wk
Samp42_bcBMVB,20wk
Samp42_bcCLUP,20wk
Samp42_bcGBYA,20wk
Samp42_bcBIUG,20wk
Samp42_bcCNQZ,20wk
Samp42_bcIHCC,20wk
Samp42_bcFUWU,20wk
Samp42_bcAWCW,20wk
Samp42_bcDCQP,20wk
Samp42_bcAZWJ,20wk
Samp42_bcHSLO,20wk
Samp42_bcBLBT,20wk
Samp42_bcCDFH,20wk
Samp42_bcHDXX,20wk
Samp42_bcERXI,20wk
Samp42_bcCGJQ,20wk
Samp42_bcEFJJ,20wk
Samp42_bcADPW,20wk
Samp42_bcBLUM,20wk
Samp42_bcDYQH,20wk
Samp42_bcFUEQ,20wk
Samp42_bcFGSP,20wk
Samp42_bcEFKM,20wk
Samp42_bcFUEN,20wk
Samp42_bcEPSG,20wk
Samp42_bcFVPI,20wk
Samp42_bcIEQC,20wk
Samp42_bcHDRX,20wk
Samp42_bcDHCV,20wk
Samp42_bcAGXI,20wk
Samp42_bcHCEO,20wk
Samp42_bcFTAV,20wk
Samp42_bcEIHT,20wk
Samp42_bcFHET,20wk
Samp42_bcCLVP,20wk
Samp42_bcDTXO,20wk
Samp42_bcFHDN,20wk
Samp42_bcFTWU,20wk
Samp42_bcCRDL,20wk
Samp42_bcBGIX,20wk
Samp42_bcBIKY,20wk
Samp42_bcFFWO,20wk
Samp42_bcHIFC,20wk
Samp42_bcCAOZ,20wk
Samp42_bcHFIP,20wk
Samp42_bcESOC,20wk
Samp42_bcGNWD,20wk
Samp42_bcEMDB,20wk
Samp42_bcCTQR,20wk
Samp42_bcGNLD,20wk
Samp42_bcEOZN,20wk
Samp42_bcBYSY,20wk
Samp42_bcEXNR,20wk
Samp42_bcFXJQ,20wk
Samp42_bcBPQH,20wk
Samp42_bcBTFS,20wk
Samp42_bcFOON,20wk
Samp42_bcAWFT,20wk
Samp42_bcHEZM,20wk
Samp42_bcFATN,20wk
Samp42_bcETUW,20wk
Samp42_bcEGKU,20wk
Samp42_bcBKXF,20wk
Samp42_bcAPRH,20wk
Samp42_bcHLHA,20wk
Samp42_bcCXIG,20wk
Samp42_bcHZJN,20wk
Samp42_bcEXAM,20wk
Samp42_bcBJAH,20wk
Samp42_bcCBAJ,20wk
Samp42_bcIFYI,20wk
Samp42_bcGRDE,20wk
Samp42_bcAALW,20wk
Samp42_bcGPTR,20wk
Samp42_bcBCFU,20wk
Samp42_bcBUJY,20wk
Samp42_bcIGJK,20wk
Samp42_bcCUWF,20wk
Samp42_bcEMDR,20wk
Samp42_bcCHHD,20wk
Samp42_bcHTIA,20wk
Samp42_bcIFVC,20wk
Samp42_bcABXG,20wk
Samp42_bcBDTC,20wk
Samp42_bcGNIX,20wk
Samp42_bcHZQY,20wk
Samp42_bcHCIX,20wk
Samp42_bcBSES,20wk
Samp42_bcAIJN,20wk
Samp42_bcHYRS,20wk
Samp42_bcBKAP,20wk
Samp42_bcCEBI,20wk
Samp42_bcCUQM,20wk
Samp42_bcATNO,20wk
Samp42_bcESZT,20wk
Samp42_bcGOSX,20wk
Samp42_bcHPKM,20wk
Samp42_bcFMME,20wk
Samp42_bcDDZQ,20wk
Samp42_bcGXYM,20wk
Samp42_bcEJDJ,20wk
Samp42_bcDPRI,20wk
Samp42_bcDWBJ,20wk
Samp42_bcHRIZ,20wk
Samp42_bcHRBI,20wk
Samp42_bcALON,20wk
Samp42_bcFTSX,20wk
Samp42_bcGKIX,20wk
Samp42_bcFQQL,20wk
Samp42_bcIGIA,20wk
Samp42_bcEWGU,20wk
Samp42_bcFUUF,20wk
Samp42_bcHWIN,20wk
Samp42_bcBMCW,20wk
Samp42_bcHLLU,20wk
Samp42_bcAMIS,20wk
Samp42_bcDMSX,20wk
Samp42_bcEFYL,20wk
Samp42_bcAEEV,20wk
Samp42_bcBYLK,20wk
Samp42_bcEFAD,20wk
Samp42_bcHBLE,20wk
Samp42_bcBQIV,20wk
Samp42_bcEHJI,20wk
Samp42_bcGNCP,20wk
Samp42_bcEVLP,20wk
Samp42_bcHUIG,20wk
Samp42_bcIHIF,20wk
Samp42_bcESAT,20wk
Samp42_bcHZGT,20wk
Samp42_bcGBPF,20wk
Samp42_bcEPNR,20wk
Samp42_bcFQZO,20wk
Samp42_bcAGML,20wk
Samp42_bcHYMP,20wk
Samp42_bcDZQS,20wk
Samp42_bcDUWV,20wk
Samp42_bcACRI,20wk
Samp42_bcBKOU,20wk
Samp42_bcGZKQ,20wk
Samp42_bcESAJ,20wk
Samp42_bcFSBU,20wk
Samp42_bcHTJD,20wk
Samp42_bcDVSB,20wk
Samp42_bcHRBC,20wk
Samp42_bcCESI,20wk
Samp42_bcDOFM,20wk
Samp42_bcENJS,20wk
Samp42_bcAZEG,20wk
Samp42_bcGSVG,20wk
Samp42_bcBDBP,20wk
Samp42_bcHTTO,20wk
Samp42_bcBCBI,20wk
Samp42_bcFGXP,20wk
Samp42_bcDGVO,20wk
Samp42_bcGVMJ,20wk
Samp42_bcCQYX,20wk
